label,text
Vertigo,symptoms include loss of balance and extreme spinning feeling when i sit up in bed.
Vertigo,extreme spinning feeling when i sit up in bed. and loss of balance
Vertigo,i have loss of balance and extreme spinning feeling when i sit up in bed.
Vertigo,i am suffering from loss of balance and extreme spinning feeling when i sit up in bed.
Vertigo,lately i feel loss of balance and extreme spinning feeling when i sit up in bed.
Gout,lately i feel sudden severe joint pain especially in big toe with swelling
Gout,i am experiencing sudden severe joint pain especially in big toe with swelling
Gout,my main issues are sudden severe joint pain especially in big toe with swelling
Gout,i have sudden severe joint pain especially in big toe with swelling
Gout,"for the past few days, i have sudden severe joint pain especially in big toe with swelling"
Gout,i have red hot swollen joint with intense pain usually at night
Gout,my main issues are red hot swollen joint with intense pain usually at night
Gout,"for the past few days, i have red hot swollen joint with intense pain usually at night"
Gout,i am suffering from red hot swollen joint with intense pain usually at night
Gout,symptoms include red hot swollen joint with intense pain usually at night
Gout,lately i feel painful inflamed big toe joint with tenderness
Gout,i have painful inflamed big toe joint with tenderness
Gout,"for the past few days, i have painful inflamed big toe joint with tenderness"
Gout,i have i woke up with my big toe extremely swollen red and painful
Gout,lately i feel i woke up with my big toe extremely swollen red and painful
Gout,i am suffering from i woke up with my big toe extremely swollen red and painful
Gout,painful and i woke up with my big toe extremely swollen red
Gout,symptoms include i woke up with my big toe extremely swollen red and painful
Gout,"for the past few days, i have i woke up with my big toe extremely swollen red and painful"
Gout,i am experiencing i woke up with my big toe extremely swollen red and painful
Gout,symptoms include acute joint pain with warmth and swelling in affected area
Gout,my main issues are acute joint pain with warmth and swelling in affected area
Gout,lately i feel acute joint pain with warmth and swelling in affected area
Gout,swelling in affected area and acute joint pain with warmth
Gout,i am suffering from acute joint pain with warmth and swelling in affected area
Gout,my main issues are sudden onset severe pain in foot joint with redness
Gout,i am suffering from sudden onset severe pain in foot joint with redness
Gout,"for the past few days, i have sudden onset severe pain in foot joint with redness"
Gout,i am experiencing sudden onset severe pain in foot joint with redness
Gout,i have sudden onset severe pain in foot joint with redness
Gout,my main issues are intense throbbing pain in big toe with shiny red skin
Gout,symptoms include intense throbbing pain in big toe with shiny red skin
Gout,"for the past few days, i have intense throbbing pain in big toe with shiny red skin"
Gout,i am suffering from intense throbbing pain in big toe with shiny red skin
Gout,i am experiencing intense throbbing pain in big toe with shiny red skin
Gout,my main issues are painful swollen joint that is too tender to touch
Gout,lately i feel painful swollen joint that is too tender to touch
Gout,i have painful swollen joint that is too tender to touch
Gout,i am experiencing painful swollen joint that is too tender to touch
Gout,"for the past few days, i have painful swollen joint that is too tender to touch"
Gout,my main issues are recurrent attacks of joint inflammation and severe pain
Gout,i am suffering from recurrent attacks of joint inflammation and severe pain
Gout,lately i feel recurrent attacks of joint inflammation and severe pain
Gout,i have recurrent attacks of joint inflammation and severe pain
Gout,severe pain and recurrent attacks of joint inflammation
Gout,i am experiencing recurrent attacks of joint inflammation and severe pain
Gout,my main issues are crystal arthritis with sudden painful swelling in toe or ankle
Gout,symptoms include crystal arthritis with sudden painful swelling in toe or ankle
Gout,i am experiencing crystal arthritis with sudden painful swelling in toe or ankle
Gout,"for the past few days, i have crystal arthritis with sudden painful swelling in toe or ankle"
Gout,i have crystal arthritis with sudden painful swelling in toe or ankle
Gout,the pain is excruciating if anything touches it. and red and hot and my big toe is incredibly swollen
Gout,red and my big toe is incredibly swollen and hot and the pain is excruciating if anything touches it.
Gout,my big toe is incredibly swollen and the pain is excruciating if anything touches it. and hot and red
Gout,hot and my big toe is incredibly swollen and the pain is excruciating if anything touches it. and red
Gout,the pain is excruciating if anything touches it. and red and my big toe is incredibly swollen and hot
Gout,"i am experiencing my big toe is incredibly swollen, red, hot, and the pain is excruciating if anything touches it."
Gout,the pain is excruciating if anything touches it. and my big toe is incredibly swollen and hot and red
Gout,"i have my big toe is incredibly swollen, red, hot, and the pain is excruciating if anything touches it."
Gout,my big toe is incredibly swollen and hot and the pain is excruciating if anything touches it. and red
Gout,tenderness in the joint of the big toe. and sudden severe attack of pain and redness
Gout,"symptoms include sudden severe attack of pain, redness, and tenderness in the joint of the big toe."
Gout,redness and sudden severe attack of pain and tenderness in the joint of the big toe.
Gout,redness and tenderness in the joint of the big toe. and sudden severe attack of pain
Gout,"for the past few days, i have sudden severe attack of pain, redness, and tenderness in the joint of the big toe."
Gout,"i am suffering from sudden severe attack of pain, redness, and tenderness in the joint of the big toe."
Gout,"i am experiencing sudden severe attack of pain, redness, and tenderness in the joint of the big toe."
Gout,tenderness in the joint of the big toe. and redness and sudden severe attack of pain
Gout,sudden severe attack of pain and redness and tenderness in the joint of the big toe.
Gout,i have my foot joint is inflamed and so painful i can't bear weight or put on a sock.
Gout,my main issues are my foot joint is inflamed and so painful i can't bear weight or put on a sock.
Gout,so painful i can't bear weight or put on a sock. and my foot joint is inflamed
Gout,"for the past few days, i have my foot joint is inflamed and so painful i can't bear weight or put on a sock."
Gout,"i am experiencing intense joint pain at night in my toe, looks very red and feels warm."
Gout,feels warm. and intense joint pain at night in my toe and looks very red
Gout,"for the past few days, i have intense joint pain at night in my toe, looks very red and feels warm."
Gout,intense joint pain at night in my toe and feels warm. and looks very red
Gout,"i have intense joint pain at night in my toe, looks very red and feels warm."
Gout,looks very red and intense joint pain at night in my toe and feels warm.
Gout,looks very red and feels warm. and intense joint pain at night in my toe
Gout,intense joint pain at night in my toe and looks very red and feels warm.
Gout,"lately i feel intense joint pain at night in my toe, looks very red and feels warm."
Lyme Disease,"lately i feel i have a bullseye rash on my leg, fever, and my joints are very stiff."
Lyme Disease,my joints are very stiff. and fever and i have a bullseye rash on my leg
Lyme Disease,fever and i have a bullseye rash on my leg and my joints are very stiff.
Lyme Disease,"i have a bullseye rash on my leg, high temperature, and my joints are very stiff."
Lyme Disease,my joints are very stiff. and i have a bullseye rash on my leg and fever
Lyme Disease,"i am experiencing i have a bullseye rash on my leg, fever, and my joints are very stiff."
Lyme Disease,"i have i have a bullseye rash on my leg, fever, and my joints are very stiff."
